GameID	    GameID alt.	Hash	         Name
SLPM-65802	SLPM_658.02	0x8066D47915	Def Jam - Vendetta [EA Best Hits]
SLPM-65907	SLPM_659.07	0x987ECC61C5	Def Jam Fight for NY
SCES-51479	SCES_514.79	0xF2293178FD	Def Jam Vendetta
SLES-51479	SLES_514.79	0xF229D179FD	Def Jam Vendetta
SLPM-55001	SLPM_550.01	0x059624897D	Def Jam Vendetta [EA:SY! 1980]
SCES-50714	SCES_507.14	0x31E9F1B855	Defender
SLES-50714	SLES_507.14	0x31E911B955	Defender
SLUS-20191	SLUS_201.91	0x23D925894D	Defender
SCPS-15043	SCPS_150.43	0x3E99C488AD	DekaVoice
SCPS-15042	SCPS_150.42	0x3E99C488A5	DekaVoice [USB Mic]
SCES-53299	SCES_532.99	0xBC61793095	Delta Force - Black Hawk Down
SLES-53299	SLES_532.99	0xBC61993195	Delta Force - Black Hawk Down
SLUS-21124	SLUS_211.24	0x34C9359985	Delta Force - Black Hawk Down
SCES-54115	SCES_541.15	0x6CB1A9E0C5	Delta Force - Dlack Hawk Down - Team Sabre
SLES-54115	SLES_541.15	0x6CB149E1C5	Delta Force - Dlack Hawk Down - Team Sabre
SLUS-21414	SLUS_214.14	0x7C817DD1DD	Delta Force - Team Sabre
SLPM-65913	SLPM_659.13	0x987ECC6195	Demento
SLPM-66638	SLPM_666.38	0xD136842965	Demento [CapKore]
PBPS-95205	PBPS_952.05	0x24D1ACF0D5	Demo Disc
SLES-53403	SLES_534.03	0x9449B119FD	Demolition Girl
SCES-54305	SCES_543.05	0xBD61793005	Demon Chaos
SLES-54305	SLES_543.05	0xBD61993105	Demon Chaos
SLPM-60275	SLPM_602.75	0x62FE4CE145	Dengeki PS2 - PlayStation 2 Save Data Collection 2006
SLPM-60280	SLPM_602.80	0x62FE4CE11D	Dengeki PS2 - PlayStation 2 Save Data Collection 2007
SLPM-60284	SLPM_602.84	0x62FE4CE13D	Dengeki PS2 - PlayStation 2 Save Data Collection 2008
SLPM-61002	SLPM_610.02	0x2BB604A9C5	Dengeki PS2 PlayStation D40 - Konami Fan Book
SLPM-61012	SLPM_610.12	0x2BB604A935	Dengeki PS2 PlayStation D46
SLPM-60159	SLPM_601.59	0x029E2C8145	Dengeki PS2 PlayStation D47
SLPM-61022	SLPM_610.22	0x2BB604A965	Dengeki PS2 PlayStation D48 - Konami Fan Book
SLPM-61023	SLPM_610.23	0x2BB604A96D	Dengeki PS2 PlayStation D49
SLPM-61024	SLPM_610.24	0x23BE0CA19D	Dengeki PS2 PlayStation D50
SLPM-61028	SLPM_610.28	0x23BE0CA1BD	Dengeki PS2 PlayStation D51
SLPM-61031	SLPM_610.31	0x23BE0CA1A5	Dengeki PS2 PlayStation D52
SLPM-61032	SLPM_610.32	0x23BE0CA1DD	Dengeki PS2 PlayStation D53
SLPM-60189	SLPM_601.89	0x7AE654F92D	Dengeki PS2 PlayStation D54
SLPM-61033	SLPM_610.33	0x23BE0CA1D5	Dengeki PS2 PlayStation D55
SLPM-61034	SLPM_610.34	0x23BE0CA1CD	Dengeki PS2 PlayStation D56
SLPM-61038	SLPM_610.38	0x23BE0CA1ED	Dengeki PS2 PlayStation D57
SLPM-60199	SLPM_601.99	0x72EE5CF1F5	Dengeki PS2 PlayStation D58
SLPM-61044	SLPM_610.44	0x23BE0CA13D	Dengeki PS2 PlayStation D59
SLPM-61048	SLPM_610.48	0x23BE0CA15D	Dengeki PS2 PlayStation D60
SLPM-61051	SLPM_610.51	0x23BE0CA145	Dengeki PS2 PlayStation D61
SLPM-61058	SLPM_610.58	0x1B863499B5	Dengeki PS2 PlayStation D62
SLPM-60215	SLPM_602.15	0x72EE5CF175	Dengeki PS2 PlayStation D63
SLPM-61065	SLPM_610.65	0x1B863499ED	Dengeki PS2 PlayStation D64
SLPM-61066	SLPM_610.66	0x1B863499F5	Dengeki PS2 PlayStation D65
SLPM-61070	SLPM_610.70	0x1B863499D5	Dengeki PS2 PlayStation D66
SLPM-60240	SLPM_602.40	0x6AF644E955	Dengeki PS2 PlayStation D67
SLPM-61079	SLPM_610.79	0x1B8634991D	Dengeki PS2 PlayStation D68
SLPM-61081	SLPM_610.81	0x1B8634996D	Dengeki PS2 PlayStation D69
SLPM-61083	SLPM_610.83	0x1B8634997D	Dengeki PS2 PlayStation D70
SLPM-61089	SLPM_610.89	0x138E3C91A5	Dengeki PS2 PlayStation D72
SLPM-60256	SLPM_602.56	0x62FE4CE1DD	Dengeki PS2 PlayStation D73
SLPM-61095	SLPM_610.95	0x138E3C9195	Dengeki PS2 PlayStation D74
SLPM-61097	SLPM_610.97	0x138E3C91E5	Dengeki PS2 PlayStation D75
SLPM-61107	SLPM_611.07	0x138E3C9135	Dengeki PS2 PlayStation D76
SLPM-60263	SLPM_602.63	0x62FE4CE1E5	Dengeki PS2 PlayStation D78
SLPM-61126	SLPM_611.26	0x0B96248985	Dengeki PS2 PlayStation D84
SLPM-61141	SLPM_611.41	0x0B9624891D	Dengeki PS2 PlayStation D87
SLPM-61146	SLPM_611.46	0x0B96248965	Dengeki PS2 PlayStation D90
SLPM-61149	SLPM_611.49	0x0B9624895D	Dengeki PS2 PlayStation D91
SLPM-61153	SLPM_611.53	0x039E2C81B5	Dengeki PS2 PlayStation D92
SLPM-61156	SLPM_611.56	0x039E2C819D	Dengeki PS2 PlayStation D93
SLPM-60281	SLPM_602.81	0x62FE4CE115	Dengeki PS2 PlayStation D94
SLPM-60283	SLPM_602.83	0x62FE4CE105	Dengeki PS2 PlayStation D95
SLPM-61164	SLPM_611.64	0x039E2C81DD	Dengeki PS2 PlayStation D96
SLPS-25858	SLPS_258.58	0xD969D47955	Dengeki SP - Shakugan no Shana
SLPM-61046	SLPM_610.46	0x23BE0CA12D	Dennou Senki Virtual-On: Marz [Trial]
SLPM-62049	SLPM_620.49	0x24BE0CA195	Densha de Go! 3 - Takkyuu!!
SLPM-65590	SLPM_655.90	0xC82E9C31BD	Densha de Go! Final
TCPS-10085	TCPS_100.85	0x51F1AC90F5	Densha de Go! Final [Limited Edition]
SLPM-66772	SLPM_667.72	0xF116A40995	Densha de Go! Final [PlayStation 2 The Best]
SLPM-74214	SLPM_742.14	0xB05EEC414D	Densha de Go! Final [PlayStation 2 the Best]
TCPS-10119	TCPS_101.19	0x69C994A8DD	Densha de Go! Final [PlayStation 2 the Best]
SLPM-65243	SLPM_652.43	0x0F9624896D	Densha de Go! Professional 2
SLPM-65661	SLPM_656.61	0xD83E8C21F5	Densha de Go! Professional 2 [Taito Best]
SLPM-66773	SLPM_667.73	0xF116A4099D	Densha de Go! Professional 2 [Taito Best]
TCPS-10091	TCPS_100.91	0x51F1AC9085	Densha de Go! Professional 2 [Taito Best]
TCPS-10068	TCPS_100.68	0x59F9A49875	Densha de Go! Ryojo-hen [with Controller]
SLPM-65148	SLPM_651.48	0x27BE0CA17D	Densha de Go! Ryojouhen
SLPM-65810	SLPM_658.10	0x8066D479D5	Densha de Go! Ryojouhen
TCPS-10052	TCPS_100.52	0x59F9A498F5	Densha de Go! Ryojouhen
TCPS-10099	TCPS_100.99	0x51F1AC9045	Densha de Go! Ryojouhen [Taito Best]
SLPM-65039	SLPM_650.39	0x3FA614B9FD	Densha de Go! Shinkansen
SLPM-66771	SLPM_667.71	0xF116A409AD	Densha de Go! Shinkansen [PlayStation 2 The Best]
SLPM-74403	SLPM_744.03	0x608E3C91B5	Densha de Go! Shinkansen [PlayStation 2 The Best]
TCPS-10058	TCPS_100.58	0x59F9A49885	Densha de Go! Shinkansen [with Controller]
SLPS-25321	SLPS_253.21	0x20912C81F5	Derby Stallion 2004
SLPM-65808	SLPM_658.08	0x8066D479C5	Derby Tsuku 4 - Derby Uma o Tsukurou!
SLPM-66244	SLPM_662.44	0x7096248995	Derby Tsuku 5 - Derby Uma o Tsukurou!
SLPM-55259	SLPM_552.59	0x45D664C92D	Desert Kingdom
SLPS-25392	SLPS_253.92	0x50E15CF14D	Desire
SLPM-66138	SLPM_661.38	0x50B604A945	Desire [Best Version]
SLES-55625	SLES_556.25	0xE639C1691D	Despicable Me
PSXC-00201	PSXC_002.01	0xB011463A7D	DESR-7000/DESR-5000 Sen'you - PSX Update Disc Ver. 1.10
PSXC-00202	PSXC_002.02	0xB011463A65	DESR-7000/DESR-5000 Sen'you - PSX Update Disc Ver. 1.20
PSXC-00203	PSXC_002.03	0xB011463A6D	DESR-7000/DESR-5000/DESR-7100/DESR-5100 Sen'you - PSX Update Disc Ver. 1.31
PSXC-00204	PSXC_002.04	0xB011463A55	DESR-7000/DESR-5000/DESR-7100/DESR-5100 Sen'you - PSX Update Disc Ver. 2.11
SLPM-66284	SLPM_662.84	0x789E2C81DD	Dessert Love - Sweet Plus
SLPM-66661	SLPM_666.61	0xD93E8C2135	Dessert Love - Sweet Plus [Best Collection]
SCES-54384	SCES_543.84	0xAD7169209D	Destroy All Humans 2 - Make War not Love
SLES-54384	SLES_543.84	0xAD7189219D	Destroy All Humans 2 - Make War not Love
SCES-53196	SCES_531.96	0x439981C895	Destroy All Humans!
SCES-53197	SCES_531.97	0x439981C89D	Destroy All Humans!
SCES-53641	SCES_536.41	0xD40911582D	Destroy All Humans!
SLES-53196	SLES_531.96	0x439961C995	Destroy All Humans!
SLES-53197	SLES_531.97	0x439961C99D	Destroy All Humans!
SLES-53641	SLES_536.41	0xD409F1592D	Destroy All Humans!
SLPM-66430	SLPM_664.30	0x18FE4CE12D	Destroy All Humans!
SLUS-20945	SLUS_209.45	0xE419E549FD	Destroy All Humans!
SLUS-29150	SLUS_291.50	0xEC19E54985	Destroy All Humans! [Demo]
SLPM-55141	SLPM_551.41	0x6DFE4CE1F5	Destroy All Humans! [THQ Collection]
SLUS-21439	SLUS_214.39	0x7C817DD115	Destroy All Humans! 2
SLUS-29196	SLUS_291.96	0x1CE915B9E5	Destroy All Humans! 2 [Demo]
SLES-50781	SLES_507.81	0x21F901A97D	Destruction Derby Arena [Beta
SCES-50781	SCES_507.81	0x21F9E1A87D	Destruction Derby Arena [Beta, Promo, & Full Retail]
SCED-52098	SCED_520.98	0xD28291D8F5	Destruction Derby Arenas
SLUS-20855	SLUS_208.55	0xCC31CD61E5	Destruction Derby Arenas
SLPS-25426	SLPS_254.26	0x48F944E945	Detective Conan - Inheritance of Britain
SLPM-65450	SLPM_654.50	0x57CE7CD1BD	Detective Gakuen Q
SLPM-65944	SLPM_659.44	0xA046F459A5	Detective Saburou Jinguiji 9 - Kind of Blue [Workjam Best Collection - Vol.2]
SLKA-25224	SLKA_252.24	0x38403299E5	Detective Saburou Jinguji 9 - Kind of Blue
SCES-52041	SCES_520.41	0x62B9A1E89D	Detonator
SLES-52041	SLES_520.41	0x62B941E99D	Detonator
SCES-50804	SCES_508.04	0x29F1E9A03D	Deus Ex
SCES-50805	SCES_508.05	0x29F1E9A035	Deus Ex
SCES-50806	SCES_508.06	0x29F1E9A02D	Deus Ex
SCES-50807	SCES_508.07	0x29F1E9A025	Deus Ex
SCES-50808	SCES_508.08	0x29F1E9A05D	Deus Ex
SLES-50804	SLES_508.04	0x29F109A13D	Deus Ex
SLES-50805	SLES_508.05	0x29F109A135	Deus Ex
SLES-50806	SLES_508.06	0x29F109A12D	Deus Ex
SLES-50807	SLES_508.07	0x29F109A125	Deus Ex
SLES-50808	SLES_508.08	0x29F109A15D	Deus Ex
SLUS-20111	SLUS_201.11	0x33C93599DD	Deus Ex - The Conspiracy
SCES-54128	SCES_541.28	0x6CB1A9E05D	Deutsch Rock-Pop
SLES-54128	SLES_541.28	0x6CB149E15D	Deutsch Rock-Pop
SCES-51846	SCES_518.46	0x12C9D19895	Deutschland sucht den Superstar
SLES-51846	SLES_518.46	0x12C9319995	Deutschland sucht den Superstar
SCES-53870	SCES_538.70	0x2CF1E9A0ED	Devil Kings
SLES-53870	SLES_538.70	0x2CF109A1ED	Devil Kings
SLUS-21297	SLUS_212.97	0x5CA15DF145	Devil Kings
SCES-50358	SCES_503.58	0x994159109D	Devil May Cry
SLES-50358	SLES_503.58	0x9941B9119D	Devil May Cry
SLPM-65038	SLPM_650.38	0x3FA614B9F5	Devil May Cry
SLUS-20216	SLUS_202.16	0x2BD12D817D	Devil May Cry
SLED-50359	SLED_503.59	0x194AB91195	Devil May Cry [Demo]
SLUS-29009	SLUS_290.09	0xCC39C569DD	Devil May Cry [Demo]
SLPM-65023	SLPM_650.23	0xC75EEC4185	Devil May Cry [Demo] [BioHazard - Code Veronica - Perfect Version - Bonus Disc]
SLPM-66502	SLPM_665.02	0x30D664C9C5	Devil May Cry [Mega Hits]
SLPM-74230	SLPM_742.30	0xB05EEC41CD	Devil May Cry [PlayStation 2 The Best]
SLES-82011	SLES_820.11	0xC0798129CD	Devil May Cry 2 [Dante Disc]
SLPM-65232	SLPM_652.32	0x0F96248935	Devil May Cry 2 [Dante Disc]
SCCS-40002	SCCS_400.02	0xB7F9602805	Devil May Cry 2 [Disc 1]
SLUS-20484	SLUS_204.84	0x9469953925	Devil May Cry 2 [Disc 1]
SCCS-40003	SCCS_400.03	0xB7F960280D	Devil May Cry 2 [Disc 2]
SLUS-20627	SLUS_206.27	0xB449B519BD	Devil May Cry 2 [Disc 2]
SLES-82012	SLES_820.12	0xC0798129F5	Devil May Cry 2 [Lucia Disc]
SLPM-65233	SLPM_652.33	0x0F9624893D	Devil May Cry 2 [Lucia Disc]
SLKA-25265	SLKA_252.65	0x30483A9125	Devil May Cry 3
SLPM-65880	SLPM_658.80	0x9076C46995	Devil May Cry 3
SLUS-20964	SLUS_209.64	0xEC11ED415D	Devil May Cry 3
SCES-53038	SCES_530.38	0x7BA1B9F0BD	Devil May Cry 3 - Dante's Awakening
SLES-53038	SLES_530.38	0x7BA159F1BD	Devil May Cry 3 - Dante's Awakening
SCES-54186	SCES_541.86	0x5C8199D0BD	Devil May Cry 3 - Dante's Awakening [Special Edition]
SLES-54186	SLES_541.86	0x5C8179D1BD	Devil May Cry 3 - Dante's Awakening [Special Edition]
SLUS-21361	SLUS_213.61	0x4CB14DE155	Devil May Cry 3 - Dante's Awakening [Special Edition]
SLPM-74268	SLPM_742.68	0x48A614B965	Devil May Cry 3 - Special Edition [PlayStation 2 the Best Reprint]
SLPM-66160	SLPM_661.60	0x58BE0CA11D	Devil May Cry 3 [Special Edition]
SLPM-74242	SLPM_742.42	0x48A614B995	Devil May Cry 3 [Special Edition] [PlayStation 2 the Best]
SLPM-60251	SLPM_602.51	0x6AF644E90D	Devil May Cry 3 [Trial Version]
SLPM-66634	SLPM_666.34	0xD136842945	Devil Summoner - Kuzunoha Raidou [Atlus Best Collection]
SLPM-66683	SLPM_666.83	0xD93E8C21C5	Devil Summoner - Kuzunoha Raidou tai Abaddon Ou
SLPM-66679	SLPM_666.79	0xD93E8C21A5	Devil Summoner - Kuzunoha Raidou tai Abaddon Ou [Plus]
SLPM-65396	SLPM_653.96	0x67FE4CE17D	Di Gi Charat Fantasy Excellent
SLES-55274	SLES_552.74	0x4D9169C1AD	Diabolik - The Original Sin
SLPM-65435	SLPM_654.35	0x5FC674D93D	Diamond Dust
SCES-51347	SCES_513.47	0x92495118BD	Die Hard - Vendetta
SCES-51348	SCES_513.48	0x9249511885	Die Hard - Vendetta
SLES-51347	SLES_513.47	0x9249B119BD	Die Hard - Vendetta
SLES-51348	SLES_513.48	0x9249B11985	Die Hard - Vendetta
SLPM-62472	SLPM_624.72	0xBD26943945	Diet Channel
SLPM-65395	SLPM_653.95	0x67FE4CE145	Digi-Charat Fantasy
SLPS-25383	SLPS_253.83	0x50E15CF1F5	Digimon Battle Chronicle
SCES-52631	SCES_526.31	0xD3091158DD	Digimon Rumble Arena 2
SLES-52631	SLES_526.31	0xD309F159DD	Digimon Rumble Arena 2
SLUS-21067	SLUS_210.67	0x04F905A9CD	Digimon Rumble Arena 2
SLPS-25716	SLPS_257.16	0x81318C21BD	Digimon Savers - Another Mission
SLUS-21598	SLUS_215.98	0x85798529E5	Digimon World - Data Squad
SCES-53405	SCES_534.05	0x94495118CD	Digimon World 4
SLES-53405	SLES_534.05	0x9449B119CD	Digimon World 4
SLUS-20836	SLUS_208.36	0xCC31CD617D	Digimon World 4
SLPS-25453	SLPS_254.53	0x40F14CE1B5	Digimon World X
SLPM-62259	SLPM_622.59	0x74EE5CF155	Digital Album Kura Emon
SCAJ-20095	SCAJ_200.95	0x8BFDE8A065	Digital Devil Saga - Avatar Tuner
SLPM-65597	SLPM_655.97	0xC82E9C31E5	Digital Devil Saga - Avatar Tuner
SLPM-66372	SLPM_663.72	0x10F644E9F5	Digital Devil Saga - Avatar Tuner [Atlus Best Collection]
SCAJ-20120	SCAJ_201.20	0xB3C5D09865	Digital Devil Saga - Avatar Tuner 2
SLPM-65795	SLPM_657.95	0x8066D4795D	Digital Devil Saga - Avatar Tuner 2
SLPM-66373	SLPM_663.73	0x10F644E9FD	Digital Devil Saga - Avatar Tuner 2 [Atlus Best Collection]
SLKA-25300	SLKA_253.00	0x2850228915	Digital Devil Saga [Special Package]
SLPS-20138	SLPS_201.38	0x3B813C91FD	Digital Holmes
SCES-50930	SCES_509.30	0x09D1C9802D	Dino Stalker
SCES-51095	SCES_510.95	0x518991D85D	Dino Stalker
SCES-51096	SCES_510.96	0x518991D825	Dino Stalker
SLES-50930	SLES_509.30	0x09D129812D	Dino Stalker
SLES-51095	SLES_510.95	0x518971D95D	Dino Stalker
SLES-51096	SLES_510.96	0x518971D925	Dino Stalker
SLUS-20485	SLUS_204.85	0x946995392D	Dino Stalker
SLPS-25024	SLPS_250.24	0xE859E44975	Dinosaur
SCES-52243	SCES_522.43	0xB36971389D	Dinosaur Adventure
SLES-52243	SLES_522.43	0xB36991399D	Dinosaur Adventure
SCAJ-20169	SCAJ_201.69	0xA3D5C088FD	Dirge of Cerberus - Final Fantasy VII
SCES-54185	SCES_541.85	0x5C8199D0A5	Dirge of Cerberus - Final Fantasy VII
SLES-54185	SLES_541.85	0x5C8179D1A5	Dirge of Cerberus - Final Fantasy VII
SLPM-66271	SLPM_662.71	0x709624894D	Dirge of Cerberus - Final Fantasy VII
SLUS-21419	SLUS_214.19	0x7C817DD1B5	Dirge of Cerberus - Final Fantasy VII
SLPM-68016	SLPM_680.16	0xAA4EFC51ED	Dirge of Cerberus - Final Fantasy VII [Beta]
SLPM-66629	SLPM_666.29	0xD13684293D	Dirge of Cerberus - Final Fantasy VII International [Ultimate Hits]
SCES-51621	SCES_516.21	0xDA01195045	Dirt Track Devils
SLES-51621	SLES_516.21	0xDA01F95145	Dirt Track Devils
SLUS-20561	SLUS_205.61	0x847985299D	Disaster Report
SCPS-56012	SCPS_560.12	0x0699C488D5	Disaster Report
SLUS-28025	SLUS_280.25	0xC331CD6195	Disaster Report [Trade Demo]
SCES-52458	SCES_524.58	0x8B5149006D	Disgaea - Hour of Darkness
SLES-52458	SLES_524.58	0x8B51A9016D	Disgaea - Hour of Darkness
SLUS-20666	SLUS_206.66	0xBC41BD11FD	Disgaea - Hour of Darkness
SLKA-25048	SLKA_250.48	0xE890E249B5	Disgaea - Hour of Darkness
SLPS-73254	SLPS_732.54	0x4FA11CB1BD	Disgaea - Hour of Darkness 2 [PlayStation 2 the Best]
SCES-54454	SCES_544.54	0x9D4159109D	Disgaea 2 - Cursed Memories
SLES-54454	SLES_544.54	0x9D41B9119D	Disgaea 2 - Cursed Memories
SLUS-21397	SLUS_213.97	0x748975D94D	Disgaea 2 - Cursed Memories
SCES-51042	SCES_510.42	0x69B1A9E0CD	Disney Golf
SLES-51042	SLES_510.42	0x69B149E1CD	Disney Golf
SLPM-62168	SLPM_621.68	0x0C96248975	Disney Golf Classics
SLPM-66902	SLPM_669.02	0x9176C469E5	Disney Princess - Enchanted Journey
SLUS-21660	SLUS_216.60	0xB549B519C5	Disney Princess - Enchanted Journey
SLES-55392	SLES_553.92	0xAE7189211D	Disney Sing It
SLUS-21920	SLUS_219.20	0xFD01FD516D	Disney Sing It - Pop Hits
SLES-55396	SLES_553.96	0xAE7189213D	Disney Sing It! High School Musical 3 - Senior Year
SLES-55394	SLES_553.94	0xAE7189210D	Disney TH!NK Fast
SCES-53624	SCES_536.24	0xEC3129609D	Disney-Pixar's Cars
SCES-54004	SCES_540.04	0x0CD1C9801D	Disney-Pixar's Cars
SCES-54006	SCES_540.06	0x0CD1C9800D	Disney-Pixar's Cars
SCES-54007	SCES_540.07	0x0CD1C98005	Disney-Pixar's Cars
SCES-54010	SCES_540.10	0x0CD1C9806D	Disney-Pixar's Cars
SCES-54011	SCES_540.11	0x0CD1C98065	Disney-Pixar's Cars
SCES-54012	SCES_540.12	0x0CD1C9805D	Disney-Pixar's Cars
SCES-54015	SCES_540.15	0x0CD1C98045	Disney-Pixar's Cars
SLES-53624	SLES_536.24	0xEC31C9619D	Disney-Pixar's Cars
SLES-54004	SLES_540.04	0x0CD129811D	Disney-Pixar's Cars
SLES-54006	SLES_540.06	0x0CD129810D	Disney-Pixar's Cars
SLES-54007	SLES_540.07	0x0CD1298105	Disney-Pixar's Cars
SLES-54010	SLES_540.10	0x0CD129816D	Disney-Pixar's Cars
SLES-54011	SLES_540.11	0x0CD1298165	Disney-Pixar's Cars
SLES-54012	SLES_540.12	0x0CD129815D	Disney-Pixar's Cars
SLES-54015	SLES_540.15	0x0CD1298145	Disney-Pixar's Cars
SLUS-21151	SLUS_211.51	0x34C935995D	Disney-Pixar's Cars
SLUS-21637	SLUS_216.37	0xB549B5190D	Disney-Pixar's Cars - Mater-National
SCES-51755	SCES_517.55	0x3AE1F9B0D5	Disney-Pixar's Finding Nemo
SCES-51871	SCES_518.71	0x12C9D1985D	Disney-Pixar's Finding Nemo
SLES-51755	SLES_517.55	0x3AE119B1D5	Disney-Pixar's Finding Nemo
SLES-51871	SLES_518.71	0x12C931995D	Disney-Pixar's Finding Nemo
SLPS-25310	SLPS_253.10	0x2899248945	Disney-Pixar's Finding Nemo
SCES-50595	SCES_505.95	0xD901195075	Disney-Pixar's Monsters Inc.
SLES-50595	SLES_505.95	0xD901F95175	Disney-Pixar's Monsters Inc.
SLPM-66807	SLPM_668.07	0xF91EAC0185	Disney-Pixar's Remy no Oishii Restaurant [Ratatouille]
SCES-52812	SCES_528.12	0x23F9E1A8F5	Disney-Pixar's The Incredibles
SCES-52815	SCES_528.15	0x23F9E1A8ED	Disney-Pixar's The Incredibles
SLES-52812	SLES_528.12	0x23F901A9F5	Disney-Pixar's The Incredibles
SLES-52815	SLES_528.15	0x23F901A9ED	Disney-Pixar's The Incredibles
SCES-53658	SCES_536.58	0xD4091158B5	Disney-Pixar's The Incredibles - Rise of the Underminer
SLES-53658	SLES_536.58	0xD409F159B5	Disney-Pixar's The Incredibles - Rise of the Underminer
SLUS-21864	SLUS_218.64	0xCD31CD611D	Disney-Pixar's Up
SLPM-66462	SLPM_664.62	0x20C674D915	Disney-Pixer's Cars
SLUS-21844	SLUS_218.44	0xC539C569F5	Disney's Bolt
SCES-53738	SCES_537.38	0xCC1109402D	Disney's Chicken Little
SCES-53739	SCES_537.39	0xCC11094025	Disney's Chicken Little
SCES-53740	SCES_537.40	0xCC1109401D	Disney's Chicken Little
SCES-53741	SCES_537.41	0xCC11094015	Disney's Chicken Little
SCES-53743	SCES_537.43	0xCC11094005	Disney's Chicken Little
SCES-53744	SCES_537.44	0xCC110940FD	Disney's Chicken Little
SLES-53738	SLES_537.38	0xCC11E9412D	Disney's Chicken Little
SLES-53739	SLES_537.39	0xCC11E94125	Disney's Chicken Little
SLES-53740	SLES_537.40	0xCC11E9411D	Disney's Chicken Little
SLES-53741	SLES_537.41	0xCC11E94115	Disney's Chicken Little
SLES-53743	SLES_537.43	0xCC11E94105	Disney's Chicken Little
SLES-53744	SLES_537.44	0xCC11E941FD	Disney's Chicken Little
SLUS-21088	SLUS_210.88	0x0CF10DA19D	Disney's Chicken Little
SLUS-21420	SLUS_214.20	0x7C817DD18D	Disney's Chicken Little - Ace in Action
SLUS-21054	SLUS_210.54	0x1CE11DB17D	Disney's Classics - Treasure Planet
SCES-50042	SCES_500.42	0x68B1A9E00D	Disney's Dinosaur
SCES-50043	SCES_500.43	0x68B1A9E005	Disney's Dinosaur
SLES-50042	SLES_500.42	0x68B149E10D	Disney's Dinosaur
SLES-50043	SLES_500.43	0x68B149E105	Disney's Dinosaur
SCES-51720	SCES_517.20	0x32E9F1B8C5	Disney's Extreme Skate Adventure
SLES-51720	SLES_517.20	0x32E911B9C5	Disney's Extreme Skate Adventure
SLUS-20607	SLUS_206.07	0x8C718D21E5	Disney's Extreme Skate Adventure
SLUS-20628	SLUS_206.28	0xB449B51985	Disney's Finding Nemo
SLUS-20532	SLUS_205.32	0x9C619D31AD	Disney's Golf
SCES-50045	SCES_500.45	0x68B1A9E035	Disney's Jungle Book - Groove Party
SLES-50045	SLES_500.45	0x68B149E135	Disney's Jungle Book - Groove Party
SLUS-20075	SLUS_200.75	0x0BF10DA1C5	Disney's Jungle Book - Rhythm & Groove
SLUS-21437	SLUS_214.37	0x7C817DD105	Disney's Kim Possible - What's the Switch
SLPM-66830	SLPM_668.30	0x8166D47935	Disney's Lewis to Mirai Dorobou [Meet the Robinsons]
SLUS-21453	SLUS_214.53	0x649965C99D	Disney's Meet the Robinsons
SCES-52292	SCES_522.92	0xA379612835	Disney's Mighty Mulan
SLES-52292	SLES_522.92	0xA379812935	Disney's Mighty Mulan
SCES-50600	SCES_506.00	0xD90119502D	Disney's Monster Inc. - Scare Island
SLES-50600	SLES_506.00	0xD901F9512D	Disney's Monster Inc. - Scare Island
SCUS-97123	SCUS_971.23	0x06B1ADE0C5	Disney's Monsters Inc.
SLUS-21052	SLUS_210.52	0x1CE11DB16D	Disney's Monsters Inc.
SCES-50522	SCES_505.22	0xE139216885	Disney's Peter Pan - Adventures in Neverland
SLES-50522	SLES_505.22	0xE139C16985	Disney's Peter Pan - Adventures in Neverland
SCES-51594	SCES_515.94	0xD209115835	Disney's Piglet's Big Game
SLES-51594	SLES_515.94	0xD209F15935	Disney's Piglet's Big Game
SLUS-20478	SLUS_204.78	0x6B916DC10D	Disney's PK - Out of the Shadows
SLUS-21826	SLUS_218.26	0xC539C56945	Disney's Sing It!
SLUS-21861	SLUS_218.61	0xCD31CD6175	Disney's Sing It! High School Musical 3 - Senior Year
SCES-52293	SCES_522.93	0xA37961283D	Disney's Son of the Lion King
SLES-52293	SLES_522.93	0xA37981293D	Disney's Son of the Lion King
SCES-50966	SCES_509.66	0x71A9B1F875	Disney's Stitch - Experiment 626
SCUS-97145	SCUS_971.45	0x06B1ADE015	Disney's Stitch - Experiment 626
SLES-50966	SLES_509.66	0x71A951F975	Disney's Stitch - Experiment 626
SLUS-21053	SLUS_210.53	0x1CE11DB165	Disney's Stitch 926
SCES-50350	SCES_503.50	0x994159105D	Disney's Tarzan - Freeride
SLES-50350	SLES_503.50	0x9941B9115D	Disney's Tarzan - Freeride
SLPS-20160	SLPS_201.60	0x23992489B5	Disney's Tarzan - Freeride
SLUS-20076	SLUS_200.76	0x0BF10DA1FD	Disney's Tarzan Untamed
SCES-53706	SCES_537.06	0xC419014825	Disney's The Chronicles of Narnia - The Lion
SCES-53707	SCES_537.07	0xC41901482D	Disney's The Chronicles of Narnia - The Lion
SCES-53708	SCES_537.08	0xC419014815	Disney's The Chronicles of Narnia - The Lion
SCES-53709	SCES_537.09	0xC41901481D	Disney's The Chronicles of Narnia - The Lion
SCES-53710	SCES_537.10	0xC419014805	Disney's The Chronicles of Narnia - The Lion
SCES-53712	SCES_537.12	0xC4190148F5	Disney's The Chronicles of Narnia - The Lion
SCES-53713	SCES_537.13	0xC4190148FD	Disney's The Chronicles of Narnia - The Lion
SCES-53715	SCES_537.15	0xC4190148ED	Disney's The Chronicles of Narnia - The Lion
